component,website,brand_name,rating,rating_count,reviews,discount_price,original_price,discount_percent,bank_offers,delivery,specification
pendrive,https://www.flipkart.com/hp-236w-usb-2-0-64-gb-pen-drive/p/itm5ebf1d4df62d8?pid=ACCFEC26YKAZGKM6&lid=LSTACCFEC26YKAZGKM63IFFRW&marketplace=FLIPKART&store=6bo%2Fjdy%2Fuar&srno=b_1_13&otracker=nmenu_sub_Electronics_0_Pendrives&iid=9a302489-3d9e-4f8d-9dcc-a33192e83667.ACCFEC26YKAZGKM6.SEARCH&ssid=f79gaaf57k0000001707114179166,HP 236W-USB 2.0 64 GB Pen Drive  (Silver),3.7,779 Ratings , 88 Reviews,₹544,"₹1,200",54% off,"('Bank Offer Flat ₹1,000 off on OneCard Credit Card and Credit EMI Transactions on orders of ₹10,000 and above T&C', 'Bank Offer 8% off on Yes Bank Credit Card EMI Transactions, up to ₹2,000 on orders of ₹10,000 and above T&C', 'Bank Offer Extra ₹750 off on OneCard Credit Card Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Special Price Get extra 10% off (price inclusive of cashback/coupon) T&C', 'Buy This Product and get ₹500 Off on Next AC Purchase* T&C', 'Buy for 100 get ₹225 off your Next Buy T&C', 'Bank Offer Extra ₹1,250 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Bank Offer Extra ₹500 off on OneCard Credit Card Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer Extra ₹1,000 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer 5% Cashback on Flipkart Axis Bank Card T&C', 'Buy for 100 get ₹100 off your Next Buy T&C', 'Buy for 100 get ₹200 off your Next Buy T&C', 'Buy for 100 get ₹30 off your Next Buy T&C', 'Buy for 100 get ₹300 off your Next Buy T&C')","['Delivery by8 Feb, Thursday|Free₹40?']","[{'General': {'Sales Package': 'one pendrive', 'Model Name': '236W-USB 2.0', 'Net Quantity': '1'}}, {'Warranty': {'Covered in Warranty': 'manufacturing Defect', 'Warranty Service Type': 'Service centre', 'Not Covered in Warranty': 'Broken Or damaged Pendrive', 'Domestic Warranty': '2 Year'}}]"
pendrive,https://www.flipkart.com/hp-usb-v220w-2-0-3-0-128-gb-pen-drive/p/itmff3d908dde875?pid=ACCGWJF8HNNDGUXC&lid=LSTACCGWJF8HNNDGUXCEYKXUF&marketplace=FLIPKART&store=6bo%2Fjdy%2Fuar&srno=b_1_14&otracker=nmenu_sub_Electronics_0_Pendrives&iid=9a302489-3d9e-4f8d-9dcc-a33192e83667.ACCGWJF8HNNDGUXC.SEARCH&ssid=f79gaaf57k0000001707114179166,HP USB V220W 2.0/3.0 128 GB Pen Drive  (Silver),3.4,14 Ratings , 6 Reviews,₹489,"₹1,524",67% off,"('Bank Offer Flat ₹1,000 off on OneCard Credit Card and Credit EMI Transactions on orders of ₹10,000 and above T&C', 'Bank Offer 8% off on Yes Bank Credit Card EMI Transactions, up to ₹2,000 on orders of ₹10,000 and above T&C', 'Bank Offer Extra ₹750 off on OneCard Credit Card Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Special Price Get extra 20% off (price inclusive of cashback/coupon) T&C', 'Buy This Product and get ₹500 Off on Next AC Purchase* T&C', 'Buy for 100 get ₹225 off your Next Buy T&C', 'Bank Offer Extra ₹1,250 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Bank Offer Extra ₹500 off on OneCard Credit Card Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer Extra ₹1,000 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer 5% Cashback on Flipkart Axis Bank Card T&C', 'Buy for 100 get ₹100 off your Next Buy T&C', 'Buy for 100 get ₹200 off your Next Buy T&C', 'Buy for 100 get ₹30 off your Next Buy T&C', 'Buy for 100 get ₹300 off your Next Buy T&C')","['Delivery by8 Feb, Thursday|Free₹40?']","[{'General': {'Sales Package': '1', 'Model Name': 'USB V220W 2.0/3.0', 'Read Speed': '120', 'Write Speed': '130', 'Net Quantity': '1'}}, {'Warranty': {'Covered in Warranty': 'Off side', 'Warranty Service Type': 'Replacement', 'Not Covered in Warranty': 'Damaged product not received', 'Warranty Summary': '6manth', 'International Warranty': '1 Year', 'Domestic Warranty': '1 Year'}}]"
pendrive,https://www.flipkart.com/sandisk-pendrive-64-gb-usb-3-0-pen-drive/p/itm392f90809169c?pid=ACCFW629RMHTBAQ2&lid=LSTACCFW629RMHTBAQ2RCJSZF&marketplace=FLIPKART&store=6bo%2Fjdy%2Fuar&srno=b_1_15&otracker=nmenu_sub_Electronics_0_Pendrives&iid=9a302489-3d9e-4f8d-9dcc-a33192e83667.ACCFW629RMHTBAQ2.SEARCH&ssid=f79gaaf57k0000001707114179166,"SanDisk Pendrive 64 gb (USB 3.0) 64 Pen Drive  (Black, Red)",4,167 Ratings , 22 Reviews,₹667,"₹1,300",48% off,"('Bank Offer Flat ₹1,000 off on OneCard Credit Card and Credit EMI Transactions on orders of ₹10,000 and above T&C', 'Bank Offer 8% off on Yes Bank Credit Card EMI Transactions, up to ₹2,000 on orders of ₹10,000 and above T&C', 'Bank Offer Extra ₹750 off on OneCard Credit Card Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Special Price Get extra 24% off (price inclusive of cashback/coupon) T&C', 'Buy This Product and get ₹500 Off on Next AC Purchase* T&C', 'Buy for 100 get ₹225 off your Next Buy T&C', 'Bank Offer Extra ₹1,250 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Bank Offer Extra ₹500 off on OneCard Credit Card Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer Extra ₹1,000 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer 5% Cashback on Flipkart Axis Bank Card T&C', 'Buy for 100 get ₹100 off your Next Buy T&C', 'Buy for 100 get ₹200 off your Next Buy T&C', 'Buy for 100 get ₹30 off your Next Buy T&C', 'Buy for 100 get ₹300 off your Next Buy T&C')","['Delivery by8 Feb, Thursday|Free₹40?']","[{'General': {'Sales Package': '1 Pendrive', 'Model Name': 'Pendrive 64 gb (USB 3.0)', 'Weight': '2.5 g', 'Net Quantity': '1'}}, {'Warranty': {'Covered in Warranty': 'Manufacturing Defects only', 'Warranty Service Type': 'Replacement from nearest service center', 'Not Covered in Warranty': 'Burnt or Physically Damaged', 'Warranty Summary': '5 Years Warranty'}}]"
pendrive,https://www.flipkart.com/sandisk-sdcz48-064g-i35-64-gb-pen-drive/p/itm392f90809169c?pid=ACCDZ34F82FWXAGM&lid=LSTACCDZ34F82FWXAGMHZXTQ2&marketplace=FLIPKART&store=6bo%2Fjdy%2Fuar&srno=b_1_16&otracker=nmenu_sub_Electronics_0_Pendrives&iid=9a302489-3d9e-4f8d-9dcc-a33192e83667.ACCDZ34F82FWXAGM.SEARCH&ssid=f79gaaf57k0000001707114179166,SanDisk SDCZ48-064G-I35 64 GB Pen Drive  (Black),4.3,"31,535 Ratings "," 3,280 Reviews",₹539,₹800,32% off,"('Bank Offer Flat ₹1,000 off on OneCard Credit Card and Credit EMI Transactions on orders of ₹10,000 and above T&C', 'Bank Offer 8% off on Yes Bank Credit Card EMI Transactions, up to ₹2,000 on orders of ₹10,000 and above T&C', 'Bank Offer Extra ₹750 off on OneCard Credit Card Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Buy This Product and get ₹500 Off on Next AC Purchase* T&C', 'Buy for 100 get ₹225 off your Next Buy T&C', 'Bank Offer Extra ₹1,250 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Bank Offer Extra ₹500 off on OneCard Credit Card Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer Extra ₹1,000 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer 5% Cashback on Flipkart Axis Bank Card T&C', 'Buy for 100 get ₹100 off your Next Buy T&C', 'Buy for 100 get ₹200 off your Next Buy T&C', 'Buy for 100 get ₹30 off your Next Buy T&C', 'Buy for 100 get ₹300 off your Next Buy T&C')","['Delivery by8 Feb, Thursday|Free₹40?']","[{'General': {'Sales Package': '1 Pen Drive', 'Model Name': 'SDCZ48-064G-I35', 'Supported OS': 'Windows', 'Net Quantity': '1'}}, {'Warranty': {'Covered in Warranty': 'Manufacturing Defects only', 'Warranty Service Type': 'Replacement from nearest service center', 'Not Covered in Warranty': 'Burnt or Physically Damaged', 'Warranty Summary': '5 Years Warranty'}}]"
pendrive,https://www.flipkart.com/sandisk-cruze-blade-sdcz50-128-gb-pen-drive/p/itm0db732783b190?pid=ACCE4U6JNPGWQVYZ&lid=LSTACCE4U6JNPGWQVYZERSYJS&marketplace=FLIPKART&store=6bo%2Fjdy%2Fuar&srno=b_1_17&otracker=nmenu_sub_Electronics_0_Pendrives&iid=9a302489-3d9e-4f8d-9dcc-a33192e83667.ACCE4U6JNPGWQVYZ.SEARCH&ssid=f79gaaf57k0000001707114179166,"SanDisk Cruze Blade SDCZ50 128 GB Pen Drive  (Red, Black)",4.1,"16,505 Ratings "," 1,291 Reviews",₹829,"₹2,200",62% off,"('Bank Offer Flat ₹1,000 off on OneCard Credit Card and Credit EMI Transactions on orders of ₹10,000 and above T&C', 'Bank Offer 8% off on Yes Bank Credit Card EMI Transactions, up to ₹2,000 on orders of ₹10,000 and above T&C', 'Bank Offer Extra ₹750 off on OneCard Credit Card Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Combo Offer Buy 2 items save ₹20; Buy 3-4 save ₹30; Buy 5+ save ₹50 T&C', 'Buy This Product and get ₹500 Off on Next AC Purchase* T&C', 'Buy for 100 get ₹225 off your Next Buy T&C', 'Bank Offer Extra ₹1,250 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Bank Offer Extra ₹500 off on OneCard Credit Card Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer Extra ₹1,000 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer 5% Cashback on Flipkart Axis Bank Card T&C', 'Buy for 100 get ₹100 off your Next Buy T&C', 'Buy for 100 get ₹200 off your Next Buy T&C', 'Buy for 100 get ₹30 off your Next Buy T&C', 'Buy for 100 get ₹300 off your Next Buy T&C')","['Delivery by8 Feb, Thursday|Free₹40?']","[{'General': {'Sales Package': '1 USB Pen Drive', 'Model Name': 'Cruze Blade SDCZ50', 'Opening Mechanism': 'Standarad', 'Read Speed': 'UPTO 20 MBPS', 'Write Speed': 'UPTO 30 MPSA', 'Part Number': 'SDCZ50-128G-I35', 'Width': '17.6 mm', 'Height': '41.5 mm', 'Depth': '7.4 mm', 'Weight': '2.5 g', 'Other Features': 'Approximations: results will vary based on file size, resolution, compression, bit rate, content, host device, pre-loaded files and other factors.', 'Net Quantity': '1'}}, {'Warranty': {'Covered in Warranty': 'Manufacturing Defects only', 'Warranty Service Type': 'Carry-in', 'Not Covered in Warranty': 'Physically Damaged', 'Warranty Summary': '5 Years Warranty', 'Domestic Warranty': '5 Year'}}]"
pendrive,https://www.flipkart.com/hp-32gb-pendrive-32-gb-pen-drive/p/itmf3qy9h9zdyx35?pid=ACCFNGYFJHV9JFPQ&lid=LSTACCFNGYFJHV9JFPQRIV25I&marketplace=FLIPKART&store=6bo%2Fjdy%2Fuar&srno=b_1_18&otracker=nmenu_sub_Electronics_0_Pendrives&iid=9a302489-3d9e-4f8d-9dcc-a33192e83667.ACCFNGYFJHV9JFPQ.SEARCH&ssid=f79gaaf57k0000001707114179166,HP 32GB PENDRIVE 32 GB Pen Drive  (Silver),3.9,"1,105 Ratings ", 125 Reviews,₹359,₹799,55% off,"('Bank Offer Flat ₹1,000 off on OneCard Credit Card and Credit EMI Transactions on orders of ₹10,000 and above T&C', 'Bank Offer 8% off on Yes Bank Credit Card EMI Transactions, up to ₹2,000 on orders of ₹10,000 and above T&C', 'Bank Offer Extra ₹750 off on OneCard Credit Card Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Special Price Get extra 10% off (price inclusive of cashback/coupon) T&C', 'Buy This Product and get ₹500 Off on Next AC Purchase* T&C', 'Buy for 100 get ₹225 off your Next Buy T&C', 'Bank Offer Extra ₹1,250 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Bank Offer Extra ₹500 off on OneCard Credit Card Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer Extra ₹1,000 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer 5% Cashback on Flipkart Axis Bank Card T&C', 'Buy for 100 get ₹100 off your Next Buy T&C', 'Buy for 100 get ₹200 off your Next Buy T&C', 'Buy for 100 get ₹30 off your Next Buy T&C', 'Buy for 100 get ₹300 off your Next Buy T&C')","['Delivery by8 Feb, Thursday|Free₹40?']","[{'specs': {'Sales Package': '1 pen drive', 'Model Name': '32GB PENDRIVE', 'Net Quantity': '1'}}]"
pendrive,https://www.flipkart.com/hp-v22ow-64-gb-pen-drive/p/itmffqq2ehgega7a?pid=ACCFPGYZC5YTKQAP&lid=LSTACCFPGYZC5YTKQAP9WTCPC&marketplace=FLIPKART&store=6bo%2Fjdy%2Fuar&srno=b_1_19&otracker=nmenu_sub_Electronics_0_Pendrives&iid=9a302489-3d9e-4f8d-9dcc-a33192e83667.ACCFPGYZC5YTKQAP.SEARCH&ssid=f79gaaf57k0000001707114179166,"HP V22OW 64 GB Pen Drive 64 GB Pen Drive  (Black, Silver)",3.8,"23,786 Ratings "," 2,576 Reviews",₹395,₹799,50% off,"('Bank Offer Flat ₹1,000 off on OneCard Credit Card and Credit EMI Transactions on orders of ₹10,000 and above T&C', 'Bank Offer 8% off on Yes Bank Credit Card EMI Transactions, up to ₹2,000 on orders of ₹10,000 and above T&C', 'Bank Offer Extra ₹750 off on OneCard Credit Card Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Special Price Get extra 22% off (price inclusive of cashback/coupon) T&C', 'Buy This Product and get ₹500 Off on Next AC Purchase* T&C', 'Buy for 100 get ₹225 off your Next Buy T&C', 'Bank Offer Extra ₹1,250 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Bank Offer Extra ₹500 off on OneCard Credit Card Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer Extra ₹1,000 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer 5% Cashback on Flipkart Axis Bank Card T&C', 'Buy for 100 get ₹100 off your Next Buy T&C', 'Buy for 100 get ₹200 off your Next Buy T&C', 'Buy for 100 get ₹30 off your Next Buy T&C', 'Buy for 100 get ₹300 off your Next Buy T&C')","['Delivery by8 Feb, Thursday|Free₹40?']","[{'specs': {'Sales Package': '1 pendrive', 'Model Name': 'V22OW 64 GB Pen Drive', 'Net Quantity': '1'}}]"
pendrive,https://www.flipkart.com/hp-pen-drive-64-gb/p/itmffqq2ehgega7a?pid=ACCFTX4E8YZKVACC&lid=LSTACCFTX4E8YZKVACCKHSTMI&marketplace=FLIPKART&store=6bo%2Fjdy%2Fuar&srno=b_1_20&otracker=nmenu_sub_Electronics_0_Pendrives&iid=9a302489-3d9e-4f8d-9dcc-a33192e83667.ACCFTX4E8YZKVACC.SEARCH&ssid=f79gaaf57k0000001707114179166,HP Pen Drive 64 GB Pen Drive  (Silver),3.9,"26,837 Ratings "," 2,648 Reviews",₹385,₹810,52% off,"('Bank Offer Flat ₹1,000 off on OneCard Credit Card and Credit EMI Transactions on orders of ₹10,000 and above T&C', 'Bank Offer 8% off on Yes Bank Credit Card EMI Transactions, up to ₹2,000 on orders of ₹10,000 and above T&C', 'Bank Offer Extra ₹750 off on OneCard Credit Card Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Special Price Get extra 22% off (price inclusive of cashback/coupon) T&C', 'Buy This Product and get ₹500 Off on Next AC Purchase* T&C', 'Buy for 100 get ₹225 off your Next Buy T&C', 'Bank Offer Extra ₹1,250 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Bank Offer Extra ₹500 off on OneCard Credit Card Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer Extra ₹1,000 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer 5% Cashback on Flipkart Axis Bank Card T&C', 'Buy for 100 get ₹100 off your Next Buy T&C', 'Buy for 100 get ₹200 off your Next Buy T&C', 'Buy for 100 get ₹30 off your Next Buy T&C', 'Buy for 100 get ₹300 off your Next Buy T&C')","['Delivery by8 Feb, Thursday|Free₹40?']","[{'specs': {'Sales Package': '1', 'Model Name': 'Pen Drive', 'Net Quantity': '1'}}]"
pendrive,https://www.flipkart.com/sandisk-sdddc3-128g-i35-128-otg-drive/p/itmb9704f919d439?pid=ACCFMSEVDEHGSVFF&lid=LSTACCFMSEVDEHGSVFFEAFLE8&marketplace=FLIPKART&store=6bo%2Fjdy%2Fuar&srno=b_1_21&otracker=nmenu_sub_Electronics_0_Pendrives&iid=9a302489-3d9e-4f8d-9dcc-a33192e83667.ACCFMSEVDEHGSVFF.SEARCH&ssid=f79gaaf57k0000001707114179166,"SanDisk SDDDC3-128G-I35 128 OTG Drive  (Black, Type A to Type C)",4.2,"51,213 Ratings "," 4,088 Reviews","₹1,139","₹2,260",49% off,"('Bank Offer Flat ₹1,000 off on OneCard Credit Card and Credit EMI Transactions on orders of ₹10,000 and above T&C', 'Bank Offer 8% off on Yes Bank Credit Card EMI Transactions, up to ₹2,000 on orders of ₹10,000 and above T&C', 'Bank Offer Extra ₹750 off on OneCard Credit Card Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Buy This Product and get ₹500 Off on Next AC Purchase* T&C', 'Buy for 100 get ₹225 off your Next Buy T&C', 'Bank Offer Extra ₹1,250 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Bank Offer Extra ₹500 off on OneCard Credit Card Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer Extra ₹1,000 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer 5% Cashback on Flipkart Axis Bank Card T&C', 'Buy for 100 get ₹100 off your Next Buy T&C', 'Buy for 100 get ₹200 off your Next Buy T&C', 'Buy for 100 get ₹30 off your Next Buy T&C', 'Buy for 100 get ₹300 off your Next Buy T&C')","['Delivery by8 Feb, Thursday|Free₹40?']","[{'General': {'Sales Package': '1 Pendrive', 'Model Name': 'SDDDC3-128G-I35', 'Read Speed': '150 Mbps', 'Width': '12.1 mm', 'Height': '44.41 mm', 'Depth': '8.6 mm', 'Other Features': 'Minimum Operating Temperature: 0 DegreeC, Maximum Operating Temperature: 45 DegreeC, Maximum Storage Temperature: 70 DegreeC, Minimum Storage Humidity: -10%', 'Net Quantity': '1'}}, {'Warranty': {'Covered in Warranty': 'Manufacturing Defects', 'Warranty Service Type': 'For any warranty related issues, please call to https://www.westerndigital.com/support/international-phone-numbers (1800-419-5592/1800-120-5899 From 9:00 AM to 6:00 PM expect National Holidays)', 'Not Covered in Warranty': 'Physical Damage', 'Warranty Summary': '5 Years Limited Warranty', 'International Warranty': '5 Year'}}]"
pendrive,https://www.flipkart.com/sandisk-dual-drive-go-512-gb-otg/p/itm66610e185e26a?pid=ACCG4P5F8HSFKNT4&lid=LSTACCG4P5F8HSFKNT4IYPJPF&marketplace=FLIPKART&store=6bo%2Fjdy%2Fuar&srno=b_1_22&otracker=nmenu_sub_Electronics_0_Pendrives&iid=9a302489-3d9e-4f8d-9dcc-a33192e83667.ACCG4P5F8HSFKNT4.SEARCH&ssid=f79gaaf57k0000001707114179166,"SanDisk Dual Drive Go 512 GB OTG Drive  (Blue, Type A to Type C)",4.1,"1,066 Ratings ", 74 Reviews,"₹3,928","₹6,100",35% off,"('Bank Offer Flat ₹1,000 off on OneCard Credit Card and Credit EMI Transactions on orders of ₹10,000 and above T&C', 'Bank Offer 8% off on Yes Bank Credit Card EMI Transactions, up to ₹2,000 on orders of ₹10,000 and above T&C', 'Bank Offer Extra ₹750 off on OneCard Credit Card Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Buy This Product and get ₹500 Off on Next AC Purchase* T&C', 'Buy for 100 get ₹225 off your Next Buy T&C', 'No cost EMI ₹437/month. Standard EMI also available T&C', 'Bank Offer Extra ₹1,250 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Bank Offer Extra ₹500 off on OneCard Credit Card Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer Extra ₹1,000 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer 5% Cashback on Flipkart Axis Bank Card T&C', 'Buy for 100 get ₹100 off your Next Buy T&C', 'Buy for 100 get ₹200 off your Next Buy T&C', 'Buy for 100 get ₹30 off your Next Buy T&C', 'Buy for 100 get ₹300 off your Next Buy T&C')","['Delivery by8 Feb, Thursday|Free₹40?']","[{'General': {'Sales Package': '1 Pendrive', 'Model Name': 'Dual Drive Go', 'Read Speed': '150 Mbps', 'Width': '12.1 mm', 'Height': '8.6 mm', 'Depth': '44.41 mm', 'Weight': '3.7 g', 'Net Quantity': '1'}}, {'Warranty': {'Covered in Warranty': 'Manufacturing Defects', 'Warranty Service Type': 'For any warranty related issues, please call to https://www.westerndigital.com/support/international-phone-numbers (1800-419-5592/1800-120-5899 From 9:00 AM to 6:00 PM expect National Holidays)', 'Not Covered in Warranty': 'Physical Damages', 'Warranty Summary': '5 Years Limited Warranty', 'International Warranty': '5 Year', 'Domestic Warranty': '5 Year'}}]"
pendrive,https://www.flipkart.com/hp-v220q-2in-1-otg-free-og-128-gb-pen-drive/p/itm6c19e8fa14d29?pid=ACCGTG4BEMKQZGGQ&lid=LSTACCGTG4BEMKQZGGQUJEWWH&marketplace=FLIPKART&store=6bo%2Fjdy%2Fuar&srno=b_1_23&otracker=nmenu_sub_Electronics_0_Pendrives&iid=9a302489-3d9e-4f8d-9dcc-a33192e83667.ACCGTG4BEMKQZGGQ.SEARCH&ssid=f79gaaf57k0000001707114179166,HP V220q 2IN 1 OTG FREE OG 128 GB Pen Drive  (Silver),3.8,789 Ratings , 96 Reviews,₹488,₹949,48% off,"('Bank Offer Flat ₹1,000 off on OneCard Credit Card and Credit EMI Transactions on orders of ₹10,000 and above T&C', 'Bank Offer 8% off on Yes Bank Credit Card EMI Transactions, up to ₹2,000 on orders of ₹10,000 and above T&C', 'Bank Offer Extra ₹750 off on OneCard Credit Card Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Special Price Get extra 7% off (price inclusive of cashback/coupon) T&C', 'Buy This Product and get ₹500 Off on Next AC Purchase* T&C', 'Buy for 100 get ₹225 off your Next Buy T&C', 'Bank Offer Extra ₹1,250 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Bank Offer Extra ₹500 off on OneCard Credit Card Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer Extra ₹1,000 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer 5% Cashback on Flipkart Axis Bank Card T&C', 'Buy for 100 get ₹100 off your Next Buy T&C', 'Buy for 100 get ₹200 off your Next Buy T&C', 'Buy for 100 get ₹30 off your Next Buy T&C', 'Buy for 100 get ₹300 off your Next Buy T&C')","['Delivery by8 Feb, Thursday|Free₹40?']","[{'specs': {'Sales Package': '1 pic', 'Model Name': 'V220q 2IN 1 OTG FREE OG', 'Net Quantity': '1'}}]"
